brand,year,age,km_driven,fuel_type,transmission,inspection_grade,owner_type,city,selling_price,km_per_year
Ford,2020,5,87340,Petrol,Manual,D,1st,Kolkata,162656,17468
Tata,2022,3,24600,Petrol,Manual,A,1st,Chennai,381461,8200
Hyundai,2012,13,123123,Petrol,Automatic,B,1st,Bangalore,136512,9471
Tata,2019,6,84750,Diesel,Manual,A,2nd,Delhi,263640,14125
Maruti,2013,12,98688,Petrol,Automatic,A,3rd,Kolkata,97641,8224
Mahindra,2011,14,142324,CNG,Automatic,C,2nd,Hyderabad,112281,10166
Honda,2020,5,66145,Petrol,Manual,B,1st,Mumbai,307544,13229
Toyota,2017,8,112032,Petrol,Manual,A,2nd,Hyderabad,232086,14004
Renault,2019,6,63702,Petrol,Automatic,D,1st,Chennai,191110,10617
Volkswagen,2017,8,116920,Diesel,Manual,B,2nd,Pune,189947,14615
Ford,2010,15,170205,Diesel,Manual,A,2nd,Hyderabad,107061,11347
Honda,2019,6,91686,Diesel,Manual,C,1st,Ahmedabad,284197,15281
Hyundai,2015,10,153580,Petrol,Automatic,B,3rd,Mumbai,105819,15358
Hyundai,2010,15,143040,Petrol,Manual,C,2nd,Hyderabad,79695,9536
Tata,2015,10,151900,Petrol,Automatic,B,2nd,Delhi,107597,15190
Ford,2016,9,86112,Petrol,Automatic,B,1st,Kolkata,166069,9568
Maruti,2011,14,177828,Diesel,Manual,A,1st,Delhi,90589,12702
Volkswagen,2018,7,110614,Petrol,Manual,C,2nd,Hyderabad,166118,15802
Toyota,2017,8,93936,Petrol,Manual,A,3rd,Mumbai,220056,11742
Renault,2018,7,115059,Petrol,Manual,D,2nd,Pune,95711,16437
Ford,2019,6,91992,Petrol,Manual,A,1st,Mumbai,215624,15332
Maruti,2022,3,37029,Diesel,Manual,C,2nd,Hyderabad,246897,12343
Maruti,2013,12,120228,Diesel,Automatic,C,1st,Mumbai,113562,10019
Maruti,2013,12,193884,Diesel,Manual,B,1st,Delhi,84153,16157
Maruti,2021,4,36676,Diesel,Automatic,B,3rd,Delhi,270473,9169
Tata,2017,8,111304,Petrol,Manual,C,2nd,Ahmedabad,99352,13913
Toyota,2010,15,232470,Diesel,Automatic,B,1st,Delhi,168492,15498
Ford,2017,8,134624,Petrol,Manual,B,1st,Chennai,146134,16828
Tata,2016,9,73116,Diesel,Automatic,B,1st,Pune,230456,8124
Maruti,2021,4,54752,Diesel,Manual,B,1st,Bangalore,265890,13688
Maruti,2016,9,159309,Diesel,Manual,A,1st,Delhi,114615,17701
Maruti,2018,7,57372,Petrol,Manual,A,1st,Hyderabad,172867,8196
Hyundai,2022,3,30783,Electric,Manual,B,1st,Pune,396185,10261
Honda,2019,6,63048,Diesel,Manual,B,1st,Chennai,344430,10508
Maruti,2016,9,113337,Diesel,Automatic,D,2nd,Ahmedabad,104961,12593
Hyundai,2011,14,230426,Petrol,Manual,B,2nd,Hyderabad,67707,16459
Maruti,2010,15,250000,Petrol,Manual,B,1st,Mumbai,48748,16666
Tata,2010,15,138570,Petrol,Manual,C,1st,Ahmedabad,78874,9238
Hyundai,2016,9,105831,Petrol,Automatic,A,1st,Bangalore,210346,11759
Honda,2014,11,137874,Diesel,Manual,C,1st,Kolkata,126001,12534
Hyundai,2013,12,155004,CNG,Manual,B,1st,Chennai,106496,12917
Renault,2014,11,195789,Petrol,Manual,D,1st,Kolkata,49487,17799
Maruti,2019,6,78804,Diesel,Automatic,B,2nd,Mumbai,253838,13134
Honda,2019,6,78894,Petrol,Manual,B,2nd,Mumbai,223735,13149
Mahindra,2015,10,147100,Petrol,Manual,C,2nd,Delhi,80503,14710
Honda,2021,4,53420,CNG,Manual,B,1st,Kolkata,365117,13355
Volkswagen,2019,6,86754,Diesel,Manual,C,1st,Hyderabad,242496,14459
Hyundai,2015,10,168390,Diesel,Manual,B,2nd,Ahmedabad,99288,16839
Hyundai,2010,15,199410,Petrol,Manual,B,1st,Kolkata,89888,13294
Maruti,2011,14,222978,Petrol,Automatic,B,3rd,Mumbai,56867,15927
Tata,2012,13,195975,Petrol,Manual,A,2nd,Pune,72924,15075
Maruti,2013,12,155232,Petrol,Manual,A,1st,Mumbai,80587,12936
Maruti,2015,10,116090,Petrol,Manual,C,2nd,Mumbai,63768,11609
Honda,2021,4,46668,Diesel,Manual,C,1st,Bangalore,395041,11667
Honda,2021,4,59540,Petrol,Manual,D,2nd,Chennai,228485,14885
Maruti,2020,5,55970,Petrol,Manual,B,1st,Kolkata,196294,11194
Tata,2022,3,32655,Diesel,Manual,B,3rd,Kolkata,276182,10885
Tata,2018,7,107226,CNG,Automatic,A,2nd,Pune,207941,15318
Maruti,2021,4,50928,CNG,Manual,C,1st,Pune,195035,12732
Hyundai,2011,14,163352,Diesel,Manual,B,2nd,Pune,107459,11668
Mahindra,2017,8,122800,Petrol,Manual,B,1st,Delhi,165979,15350
Honda,2018,7,117432,Petrol,Manual,B,1st,Chennai,219531,16776
Hyundai,2011,14,117824,CNG,Automatic,B,1st,Mumbai,140150,8416
Hyundai,2018,7,96677,CNG,Automatic,C,1st,Pune,216747,13811
Tata,2016,9,130590,Diesel,Manual,C,1st,Bangalore,123438,14510
Volkswagen,2018,7,58352,Petrol,Manual,D,1st,Kolkata,169700,8336
Tata,2015,10,164470,Petrol,Manual,B,1st,Kolkata,78169,16447
Maruti,2011,14,231714,CNG,Manual,B,2nd,Mumbai,53103,16551
Hyundai,2017,8,127016,Petrol,Automatic,A,1st,Kolkata,230319,15877
Ford,2019,6,51870,Diesel,Manual,B,2nd,Hyderabad,255628,8645
Maruti,2018,7,118321,CNG,Manual,D,2nd,Chennai,84095,16903
Kia,2021,4,58336,Diesel,Manual,B,1st,Kolkata,449971,14584
Volkswagen,2017,8,122040,Petrol,Automatic,C,2nd,Delhi,169418,15255
Maruti,2011,14,249018,Petrol,Manual,D,2nd,Bangalore,34661,17787
Volkswagen,2017,8,95664,Petrol,Manual,A,1st,Chennai,202840,11958
Hyundai,2012,13,132236,Diesel,Manual,B,1st,Mumbai,131525,10172
Toyota,2012,13,222664,Petrol,Manual,B,2nd,Ahmedabad,92406,17128
Hyundai,2018,7,87941,Petrol,Manual,A,1st,Delhi,247419,12563
Hyundai,2022,3,48069,Petrol,Manual,A,2nd,Bangalore,328506,16023
Tata,2018,7,60739,Petrol,Manual,B,3rd,Pune,150917,8677
Mahindra,2018,7,74921,Electric,Manual,B,1st,Ahmedabad,229275,10703
Maruti,2013,12,200904,Diesel,Manual,B,1st,Mumbai,78605,16742
Honda,2021,4,60032,Petrol,Manual,C,1st,Mumbai,285050,15008
Maruti,2023,2,25316,CNG,Automatic,B,1st,Chennai,370784,12658
Hyundai,2016,9,146763,Diesel,Manual,A,1st,Ahmedabad,164972,16307
Hyundai,2022,3,48822,Diesel,Manual,A,3rd,Mumbai,402539,16274
Hyundai,2017,8,138640,Diesel,Manual,B,1st,Kolkata,177697,17330
Hyundai,2022,3,26424,Diesel,Manual,D,2nd,Mumbai,291216,8808
Maruti,2022,3,36462,Petrol,Manual,D,2nd,Bangalore,155844,12154
Maruti,2014,11,107580,Diesel,Manual,A,2nd,Mumbai,94769,9780
Maruti,2022,3,52344,Diesel,Automatic,A,1st,Hyderabad,423072,17448
Hyundai,2010,15,240225,Petrol,Automatic,B,2nd,Ahmedabad,88281,16015
Renault,2018,7,124523,Petrol,Manual,B,1st,Hyderabad,152106,17789
Maruti,2015,10,99850,Petrol,Manual,C,3rd,Delhi,55933,9985
Volkswagen,2012,13,207259,Petrol,Manual,C,1st,Pune,72248,15943
Mahindra,2012,13,167817,Petrol,Manual,D,1st,Hyderabad,69235,12909
Tata,2023,2,29590,Diesel,Manual,C,1st,Kolkata,344451,14795
Tata,2023,2,30242,Petrol,Manual,B,3rd,Kolkata,273369,15121
Toyota,2019,6,75780,Petrol,Manual,A,1st,Pune,363065,12630
Maruti,2010,15,155130,CNG,Manual,A,1st,Hyderabad,84258,10342
Honda,2022,3,27249,Diesel,Manual,B,1st,Chennai,492867,9083
Tata,2017,8,79808,Petrol,Automatic,B,1st,Hyderabad,212412,9976
Honda,2011,14,119770,Petrol,Manual,A,1st,Mumbai,136266,8555
Toyota,2021,4,51372,Diesel,Automatic,A,1st,Chennai,838450,12843
Maruti,2010,15,250000,Diesel,Manual,A,1st,Kolkata,75325,16666
Tata,2016,9,98739,Petrol,Manual,B,2nd,Hyderabad,103580,10971
Honda,2023,2,19884,CNG,Manual,C,1st,Ahmedabad,406759,9942
Hyundai,2020,5,73445,Diesel,Automatic,C,1st,Kolkata,381049,14689
Hyundai,2018,7,95592,CNG,Manual,B,1st,Mumbai,207140,13656
Tata,2015,10,150500,Petrol,Manual,A,2nd,Delhi,85861,15050
Ford,2017,8,65096,Petrol,Automatic,C,2nd,Kolkata,174411,8137
Honda,2017,8,116424,Petrol,Manual,B,1st,Chennai,174440,14553
Toyota,2018,7,62335,Petrol,Automatic,B,2nd,Mumbai,330583,8905
Hyundai,2016,9,101331,Petrol,Automatic,A,1st,Chennai,201347,11259
Maruti,2018,7,72632,Petrol,Manual,C,2nd,Delhi,112020,10376
Maruti,2018,7,84980,Diesel,Automatic,C,3rd,Ahmedabad,146985,12140
Maruti,2021,4,60068,Petrol,Manual,C,2nd,Kolkata,169698,15017
Hyundai,2020,5,50415,Petrol,Automatic,B,2nd,Delhi,303063,10083
Hyundai,2010,15,175890,CNG,Manual,B,2nd,Chennai,83664,11726
Mahindra,2015,10,145510,Petrol,Manual,A,1st,Kolkata,119437,14551
Mahindra,2021,4,56220,Diesel,Automatic,A,1st,Kolkata,572590,14055
Maruti,2017,8,118280,Diesel,Manual,A,2nd,Mumbai,141602,14785
Maruti,2019,6,93330,CNG,Automatic,A,2nd,Bangalore,225532,15555
Maruti,2018,7,89859,CNG,Manual,A,1st,Chennai,170490,12837
Honda,2013,12,142608,Petrol,Manual,C,1st,Ahmedabad,105018,11884
Maruti,2022,3,42891,CNG,Automatic,B,1st,Pune,356039,14297
Maruti,2011,14,247226,Petrol,Manual,C,2nd,Kolkata,37820,17659
Volkswagen,2020,5,40980,Diesel,Automatic,B,1st,Bangalore,492775,8196
Toyota,2018,7,56469,Petrol,Manual,A,1st,Kolkata,325499,8067
Maruti,2018,7,68348,Diesel,Automatic,B,2nd,Pune,221399,9764
Hyundai,2021,4,43384,Diesel,Automatic,C,2nd,Mumbai,367005,10846
Hyundai,2017,8,116208,Diesel,Manual,B,2nd,Kolkata,175660,14526
Toyota,2012,13,233012,Diesel,Automatic,A,3rd,Pune,158189,17924
Honda,2014,11,174878,Petrol,Manual,A,1st,Hyderabad,126651,15898
Maruti,2011,14,157808,Petrol,Automatic,B,2nd,Chennai,87988,11272
Mahindra,2023,2,17026,Diesel,Manual,B,2nd,Ahmedabad,462950,8513
Hyundai,2012,13,196586,Petrol,Manual,B,1st,Delhi,92560,15122
Maruti,2010,15,138810,Petrol,Manual,B,1st,Pune,81073,9254
Hyundai,2013,12,157632,Diesel,Manual,C,3rd,Kolkata,79854,13136
Honda,2014,11,149765,CNG,Automatic,A,1st,Pune,186943,13615
Hyundai,2021,4,48028,Petrol,Manual,B,2nd,Ahmedabad,273542,12007
Maruti,2011,14,144956,Petrol,Manual,B,3rd,Hyderabad,60065,10354
Hyundai,2012,13,162045,Petrol,Manual,D,1st,Mumbai,63090,12465
Maruti,2021,4,37980,Petrol,Manual,C,1st,Kolkata,212715,9495
Mahindra,2015,10,135800,Petrol,Manual,B,3rd,Kolkata,92411,13580
Maruti,2015,10,141710,Diesel,Manual,A,1st,Delhi,112205,14171
Maruti,2016,9,116865,Diesel,Manual,B,2nd,Ahmedabad,102806,12985
Tata,2021,4,46516,Petrol,Automatic,C,1st,Chennai,297051,11629
Mahindra,2018,7,103474,Diesel,Automatic,C,2nd,Mumbai,244599,14782
Toyota,2013,12,196872,Petrol,Manual,C,1st,Chennai,106599,16406
Honda,2014,11,165143,Petrol,Manual,B,1st,Kolkata,118968,15013
Maruti,2020,5,58160,Diesel,Automatic,B,1st,Hyderabad,312844,11632
Mahindra,2011,14,164822,Petrol,Automatic,B,1st,Kolkata,136290,11773
Tata,2015,10,133860,Petrol,Automatic,B,1st,Chennai,121308,13386
Maruti,2013,12,163344,Diesel,Manual,A,1st,Pune,101580,13612
Ford,2014,11,153945,Diesel,Manual,B,3rd,Delhi,81071,13995
Maruti,2016,9,87786,Diesel,Manual,A,1st,Kolkata,139844,9754
Kia,2015,10,141400,Petrol,Automatic,C,2nd,Ahmedabad,113895,14140
Ford,2017,8,135960,Petrol,Manual,C,1st,Chennai,114868,16995
Tata,2015,10,178240,Diesel,Manual,B,2nd,Hyderabad,93271,17824
Volkswagen,2019,6,91134,Petrol,Manual,C,2nd,Hyderabad,189932,15189
Mahindra,2023,2,28698,Diesel,Manual,B,1st,Delhi,524484,14349
Maruti,2017,8,105568,Diesel,Manual,C,1st,Bangalore,134953,13196
Hyundai,2022,3,53010,Diesel,Manual,A,1st,Pune,469681,17670
Maruti,2023,2,19146,Petrol,Manual,C,3rd,Bangalore,191134,9573
Hyundai,2023,2,19200,CNG,Manual,B,1st,Chennai,388027,9600
Mahindra,2013,12,212352,Diesel,Automatic,B,1st,Hyderabad,134521,17696
Hyundai,2021,4,68180,Diesel,Manual,B,2nd,Kolkata,334099,17045
Hyundai,2016,9,128646,Diesel,Automatic,A,2nd,Mumbai,228956,14294
Honda,2012,13,161967,Petrol,Manual,D,2nd,Ahmedabad,73478,12459
Ford,2010,15,155730,Petrol,Manual,D,1st,Mumbai,57675,10382
Maruti,2022,3,31002,CNG,Manual,C,1st,Hyderabad,213367,10334
Hyundai,2018,7,76797,Petrol,Manual,D,2nd,Mumbai,129515,10971
Maruti,2018,7,101983,Petrol,Manual,A,2nd,Pune,139821,14569
Tata,2015,10,88000,Petrol,Manual,A,1st,Delhi,112713,8800
Maruti,2011,14,175028,Petrol,Manual,C,1st,Chennai,58363,12502
Tata,2017,8,83160,Diesel,Automatic,A,2nd,Hyderabad,251945,10395
Maruti,2019,6,85722,Electric,Automatic,A,1st,Chennai,277092,14287
Maruti,2015,10,84200,Petrol,Manual,C,1st,Delhi,80156,8420
Volkswagen,2016,9,121572,Diesel,Automatic,B,2nd,Mumbai,211258,13508
Maruti,2022,3,43134,Diesel,Manual,B,3rd,Hyderabad,233374,14378
Hyundai,2010,15,129750,Diesel,Automatic,B,1st,Pune,184259,8650
Maruti,2012,13,167375,Petrol,Manual,C,1st,Delhi,60050,12875
Honda,2010,15,216300,Diesel,Manual,C,2nd,Delhi,89016,14420
Honda,2019,6,87270,CNG,Manual,C,1st,Kolkata,222699,14545
Hyundai,2010,15,170400,Petrol,Manual,D,1st,Pune,65935,11360
Maruti,2021,4,42832,Diesel,Automatic,B,1st,Chennai,366225,10708
Hyundai,2021,4,70500,CNG,Manual,A,1st,Ahmedabad,365228,17625
Tata,2020,5,52675,Diesel,Manual,B,1st,Hyderabad,312732,10535
Mahindra,2022,3,33318,Diesel,Manual,A,1st,Chennai,493050,11106
Honda,2010,15,197730,Electric,Manual,A,1st,Chennai,118984,13182
Honda,2013,12,158796,Petrol,Automatic,B,3rd,Delhi,109646,13233
Maruti,2022,3,31260,Diesel,Automatic,B,3rd,Ahmedabad,326473,10420
Maruti,2016,9,153702,Petrol,Automatic,B,2nd,Chennai,100508,17078
Maruti,2016,9,156267,Petrol,Manual,A,2nd,Mumbai,83945,17363
Maruti,2021,4,57848,Diesel,Manual,B,3rd,Kolkata,221288,14462
Maruti,2022,3,38136,Petrol,Manual,B,2nd,Kolkata,210057,12712
Honda,2014,11,90662,Petrol,Manual,B,1st,Kolkata,132510,8242
Honda,2021,4,35628,Petrol,Manual,A,2nd,Mumbai,395433,8907
Volkswagen,2015,10,85430,Petrol,Manual,B,1st,Delhi,129585,8543
Maruti,2011,14,206668,Petrol,Automatic,B,2nd,Kolkata,75184,14762
Tata,2014,11,91333,Diesel,Manual,A,1st,Ahmedabad,142509,8303
Toyota,2016,9,138789,Petrol,Manual,B,2nd,Chennai,160595,15421
Honda,2023,2,31086,Diesel,Manual,C,2nd,Ahmedabad,414681,15543
Maruti,2018,7,121814,Diesel,Manual,A,1st,Kolkata,176934,17402
Maruti,2015,10,133950,Petrol,Manual,A,2nd,Mumbai,77438,13395
Maruti,2021,4,68240,CNG,Manual,B,1st,Bangalore,219471,17060
Hyundai,2023,2,29896,CNG,Automatic,C,1st,Bangalore,443278,14948
Mahindra,2019,6,57450,Petrol,Automatic,D,1st,Chennai,258476,9575
Maruti,2013,12,97416,Electric,Automatic,A,1st,Delhi,127929,8118
Maruti,2012,13,169676,Diesel,Manual,A,3rd,Kolkata,77200,13052
Mahindra,2018,7,124481,Petrol,Manual,A,1st,Mumbai,233705,17783
Mahindra,2016,9,73827,Diesel,Manual,B,1st,Hyderabad,208464,8203
Hyundai,2020,5,52825,Diesel,Manual,B,1st,Hyderabad,341803,10565
Tata,2023,2,17114,Diesel,Manual,D,1st,Mumbai,284272,8557
Hyundai,2022,3,35106,Diesel,Automatic,C,1st,Chennai,507150,11702
Maruti,2015,10,165460,Petrol,Manual,B,1st,Kolkata,74806,16546
Hyundai,2016,9,100386,Electric,Manual,B,1st,Bangalore,139653,11154
Honda,2017,8,73392,CNG,Automatic,B,2nd,Bangalore,233645,9174
Volkswagen,2014,11,111771,Diesel,Manual,B,2nd,Ahmedabad,137771,10161
Maruti,2012,13,231283,Petrol,Manual,C,1st,Mumbai,47846,17791
Honda,2012,13,218387,Diesel,Automatic,B,3rd,Pune,112563,16799
Hyundai,2022,3,39873,Diesel,Manual,B,2nd,Kolkata,383353,13291
Honda,2011,14,226828,CNG,Automatic,B,1st,Bangalore,120348,16202
Maruti,2017,8,142360,CNG,Manual,B,3rd,Mumbai,92352,17795
Hyundai,2010,15,247620,CNG,Automatic,B,2nd,Ahmedabad,80685,16508
Toyota,2021,4,42540,Petrol,Manual,C,2nd,Delhi,313217,10635
Honda,2017,8,93112,CNG,Manual,B,2nd,Bangalore,167027,11639
Hyundai,2012,13,166218,Petrol,Manual,B,2nd,Pune,78499,12786
Maruti,2018,7,85106,Petrol,Manual,D,3rd,Ahmedabad,77946,12158
Maruti,2021,4,48420,Petrol,Automatic,C,1st,Chennai,268430,12105
Hyundai,2023,2,22062,CNG,Manual,B,1st,Pune,379890,11031
Toyota,2021,4,47884,CNG,Automatic,B,1st,Bangalore,576146,11971
Renault,2020,5,61660,Petrol,Manual,B,1st,Mumbai,223163,12332
Hyundai,2011,14,127960,Petrol,Automatic,A,1st,Hyderabad,163162,9140
Hyundai,2019,6,71436,Electric,Manual,B,1st,Bangalore,261842,11906
Toyota,2018,7,115017,Diesel,Manual,C,1st,Pune,269675,16431
Hyundai,2015,10,104330,Petrol,Automatic,B,1st,Mumbai,142231,10433
Honda,2010,15,144600,Petrol,Automatic,B,2nd,Bangalore,132514,9640
Maruti,2014,11,89859,Diesel,Automatic,A,2nd,Bangalore,141350,8169
Mahindra,2019,6,58848,CNG,Manual,B,1st,Ahmedabad,275405,9808
Honda,2018,7,116284,Petrol,Manual,D,1st,Bangalore,144890,16612
Toyota,2022,3,27138,Petrol,Manual,B,1st,Hyderabad,455084,9046
Mahindra,2015,10,112840,Petrol,Automatic,B,1st,Mumbai,156820,11284
Maruti,2016,9,101070,Petrol,Manual,A,1st,Kolkata,112902,11230
Mahindra,2013,12,123372,Diesel,Manual,A,2nd,Ahmedabad,153541,10281
Toyota,2010,15,249975,CNG,Automatic,B,2nd,Pune,104284,16665
Hyundai,2014,11,138336,Diesel,Automatic,C,1st,Delhi,141410,12576
Maruti,2011,14,180222,Electric,Automatic,B,1st,Pune,88049,12873
Maruti,2017,8,119704,CNG,Automatic,B,2nd,Kolkata,140001,14963
Hyundai,2013,12,148968,Petrol,Manual,B,1st,Ahmedabad,103202,12414
Hyundai,2010,15,157275,Petrol,Manual,A,1st,Chennai,119087,10485
Honda,2019,6,51822,Diesel,Automatic,C,1st,Ahmedabad,402561,8637
Maruti,2016,9,132345,Petrol,Manual,B,2nd,Hyderabad,79631,14705
Toyota,2021,4,54784,Diesel,Manual,A,1st,Chennai,542875,13696
Maruti,2020,5,76055,Petrol,Automatic,A,1st,Chennai,303222,15211
Maruti,2011,14,208698,Diesel,Automatic,B,1st,Ahmedabad,97566,14907
Honda,2012,13,186615,Diesel,Automatic,A,2nd,Kolkata,163978,14355
Honda,2023,2,21954,Petrol,Manual,D,1st,Delhi,309518,10977
Maruti,2018,7,124201,Diesel,Manual,B,2nd,Bangalore,135946,17743
Maruti,2022,3,26103,Petrol,Automatic,D,1st,Delhi,233763,8701
Maruti,2018,7,77497,Petrol,Manual,C,1st,Ahmedabad,134198,11071
Mahindra,2011,14,236852,Diesel,Automatic,C,1st,Chennai,112351,16918
Mahindra,2012,13,138112,Petrol,Automatic,B,2nd,Hyderabad,138664,10624
Hyundai,2020,5,80705,CNG,Manual,A,2nd,Chennai,265808,16141
Mahindra,2021,4,42688,Petrol,Automatic,C,2nd,Chennai,332744,10672
Mahindra,2018,7,77763,Diesel,Manual,B,1st,Delhi,254738,11109
Maruti,2010,15,133335,Diesel,Manual,D,3rd,Mumbai,52000,8889
Renault,2011,14,237538,Petrol,Manual,A,1st,Chennai,71853,16967
Toyota,2020,5,59355,Petrol,Automatic,B,1st,Mumbai,468417,11871
Maruti,2011,14,134050,Diesel,Manual,C,1st,Kolkata,74439,9575
Maruti,2019,6,107526,Petrol,Manual,B,1st,Bangalore,155998,17921
Maruti,2023,2,20340,Petrol,Manual,D,1st,Chennai,191524,10170
Maruti,2012,13,197522,Diesel,Automatic,A,2nd,Kolkata,103573,15194
Mahindra,2019,6,58254,Petrol,Manual,B,1st,Delhi,262428,9709
Hyundai,2012,13,210522,Diesel,Manual,C,1st,Pune,87950,16194
Mahindra,2019,6,92904,Diesel,Manual,A,2nd,Bangalore,302240,15484
Mahindra,2022,3,36096,Petrol,Automatic,A,1st,Hyderabad,583326,12032
Tata,2011,14,171360,Petrol,Manual,A,1st,Chennai,91132,12240
Tata,2017,8,124616,Petrol,Automatic,B,1st,Delhi,189903,15577
Maruti,2017,8,74464,Diesel,Manual,A,1st,Kolkata,184614,9308
Hyundai,2017,8,122768,Petrol,Manual,A,2nd,Kolkata,159637,15346
Tata,2011,14,184268,Petrol,Manual,B,1st,Kolkata,81447,13162
Maruti,2022,3,52245,Petrol,Manual,A,1st,Chennai,284807,17415
Maruti,2018,7,92701,Petrol,Manual,D,1st,Ahmedabad,102202,13243
Toyota,2020,5,74890,Diesel,Automatic,C,1st,Delhi,454203,14978
Tata,2016,9,134712,Petrol,Manual,A,1st,Delhi,136870,14968
Maruti,2021,4,69076,Petrol,Manual,C,2nd,Mumbai,160484,17269
Tata,2014,11,177210,Petrol,Manual,C,1st,Chennai,69341,16110
Toyota,2016,9,155853,Petrol,Automatic,A,2nd,Delhi,217232,17317
Hyundai,2017,8,101048,Petrol,Automatic,C,2nd,Delhi,167759,12631
Maruti,2018,7,103278,Petrol,Manual,B,2nd,Ahmedabad,115741,14754
Volkswagen,2011,14,180642,Petrol,Manual,C,2nd,Bangalore,73146,12903
Hyundai,2015,10,122520,Diesel,Manual,C,2nd,Chennai,101885,12252
Maruti,2018,7,106225,Petrol,Automatic,C,1st,Pune,168792,15175
Honda,2022,3,43806,Diesel,Manual,A,1st,Pune,597946,14602
Mahindra,2015,10,92950,Petrol,Manual,B,1st,Bangalore,133780,9295
Maruti,2011,14,138796,Diesel,Manual,B,1st,Mumbai,96708,9914
Maruti,2010,15,187680,Petrol,Automatic,A,1st,Mumbai,101673,12512
Maruti,2021,4,57852,CNG,Manual,B,1st,Ahmedabad,220106,14463
Kia,2012,13,120614,Diesel,Manual,B,1st,Delhi,151359,9278
Maruti,2020,5,45900,Petrol,Manual,A,1st,Delhi,228134,9180
Honda,2014,11,147664,Petrol,Manual,A,2nd,Delhi,115419,13424
Volkswagen,2016,9,90468,Diesel,Automatic,A,1st,Chennai,288478,10052
Maruti,2019,6,89226,CNG,Manual,B,2nd,Chennai,149340,14871
Renault,2019,6,105912,Petrol,Manual,B,2nd,Pune,159869,17652
Volkswagen,2012,13,124527,Petrol,Manual,B,1st,Hyderabad,116314,9579
Ford,2018,7,73913,Petrol,Manual,A,1st,Delhi,207164,10559
Maruti,2019,6,76062,Petrol,Manual,C,1st,Pune,135919,12677
Tata,2021,4,58216,Petrol,Manual,C,2nd,Bangalore,215490,14554
Mahindra,2013,12,140184,Petrol,Manual,B,2nd,Pune,103705,11682
Kia,2019,6,100542,Petrol,Manual,A,1st,Hyderabad,293389,16757
Maruti,2011,14,243824,Petrol,Manual,C,1st,Chennai,46498,17416
Mahindra,2012,13,188825,Diesel,Manual,C,2nd,Chennai,84052,14525
Hyundai,2014,11,164274,Diesel,Manual,A,1st,Delhi,129022,14934
Maruti,2012,13,231582,Petrol,Manual,B,3rd,Ahmedabad,45264,17814
Hyundai,2014,11,102575,CNG,Manual,B,1st,Bangalore,119699,9325
Toyota,2013,12,177096,Petrol,Manual,A,2nd,Bangalore,125539,14758
Hyundai,2022,3,46410,Petrol,Manual,C,1st,Pune,271773,15470
Honda,2020,5,47500,Diesel,Manual,A,1st,Mumbai,454892,9500
Kia,2019,6,86748,Diesel,Manual,C,1st,Delhi,289808,14458
Hyundai,2022,3,28611,CNG,Automatic,B,3rd,Chennai,391241,9537
Tata,2012,13,184405,Petrol,Manual,B,1st,Delhi,81525,14185
Hyundai,2021,4,44328,Petrol,Manual,A,1st,Pune,374403,11082
Hyundai,2015,10,82120,Diesel,Automatic,B,2nd,Delhi,162438,8212
Tata,2017,8,65408,Petrol,Automatic,A,2nd,Mumbai,222131,8176
Volkswagen,2022,3,30252,Petrol,Manual,B,1st,Mumbai,386057,10084
Honda,2021,4,44128,Diesel,Manual,A,2nd,Hyderabad,477140,11032
Mahindra,2013,12,165696,Petrol,Automatic,A,1st,Delhi,148239,13808
Maruti,2018,7,107982,Petrol,Automatic,A,2nd,Chennai,187395,15426
Maruti,2015,10,171530,Petrol,Automatic,C,1st,Pune,73796,17153
Honda,2014,11,98846,Petrol,Manual,B,1st,Pune,130170,8986
Maruti,2012,13,159328,Petrol,Manual,A,1st,Mumbai,86645,12256
Maruti,2014,11,133034,Petrol,Manual,B,2nd,Hyderabad,69852,12094
Honda,2014,11,120571,Petrol,Manual,C,1st,Hyderabad,112326,10961
Maruti,2023,2,18444,CNG,Manual,C,1st,Pune,229401,9222
Maruti,2021,4,58764,Petrol,Automatic,A,2nd,Hyderabad,307941,14691
Honda,2021,4,47956,CNG,Automatic,B,2nd,Ahmedabad,422853,11989
Honda,2013,12,185448,Petrol,Manual,B,1st,Kolkata,104998,15454
Volkswagen,2021,4,55804,Petrol,Manual,A,1st,Chennai,377158,13951
Tata,2015,10,93960,Petrol,Automatic,A,1st,Pune,164067,9396
Hyundai,2012,13,127972,Petrol,Manual,C,3rd,Kolkata,67370,9844
Volkswagen,2019,6,90558,Petrol,Automatic,B,3rd,Kolkata,267065,15093
Mahindra,2010,15,215520,Petrol,Manual,A,1st,Ahmedabad,106969,14368
Maruti,2016,9,126774,Diesel,Manual,B,2nd,Mumbai,98271,14086
Maruti,2016,9,97911,Petrol,Manual,B,1st,Ahmedabad,112465,10879
Tata,2021,4,58292,Diesel,Automatic,C,2nd,Bangalore,347053,14573
Honda,2013,12,122604,Diesel,Manual,D,1st,Kolkata,110393,10217
Mahindra,2018,7,72331,Petrol,Manual,B,1st,Kolkata,214234,10333
Mahindra,2021,4,44376,Diesel,Manual,B,2nd,Chennai,355192,11094
Tata,2011,14,180250,Diesel,Automatic,B,2nd,Pune,108167,12875
Kia,2022,3,50385,Electric,Manual,C,2nd,Delhi,303941,16795
Honda,2010,15,250000,Petrol,Automatic,A,1st,Bangalore,131674,16666
